index,credId,fullName,studentId,dob,programCode,degreeTitle,vct,graduationDate,honors,gpa,batchId,holderEmail
6179,urn:uuid:4b82cbea-abbb-4c55-a50d-74e463fa443d,Đặng Thanh Quân,2410808,2004-01-03,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.28,GRAD-2026-01,2410808@hcmut.edu.vn
6180,urn:uuid:5a70742e-01e8-448e-b565-c49b895d58a7,Dương Trung Vũ,2110776,2000-11-25,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.53,GRAD-2026-01,2110776@hcmut.edu.vn
6181,urn:uuid:eb90c435-44e0-4e32-acbd-eed9da5c3edc,Đinh Tuấn Vinh,2610768,2003-11-04,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.05,GRAD-2026-01,2610768@hcmut.edu.vn
6182,urn:uuid:57596395-b322-4844-b3ab-cb916f382fc1,Hồ Hoàng Đạt,2210752,1999-01-30,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.48,GRAD-2026-01,2210752@hcmut.edu.vn
6183,urn:uuid:9703ba87-b047-4af6-81b7-1c29361ae29c,Bùi Hồng Long,2010744,2001-05-19,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.35,GRAD-2026-01,2010744@hcmut.edu.vn
6184,urn:uuid:738e7f9a-79cb-4e3e-85b0-4e9dab5125f3,Đỗ Đức Yến,2510795,2000-10-03,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.55,GRAD-2026-01,2510795@hcmut.edu.vn
6185,urn:uuid:24b782c0-a64b-4696-9498-6422203aa5b4,Trần Kim Minh,1910773,2000-11-07,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.20,GRAD-2026-01,1910773@hcmut.edu.vn
6186,urn:uuid:03483005-689a-40e1-aa3a-356afdfac553,Lý Thiện Vũ,2310770,2001-09-01,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Xuất sắc,3.74,GRAD-2026-01,2310770@hcmut.edu.vn
6187,urn:uuid:e9992973-748e-45ab-b789-1576b0ad4e43,Bùi Hồng Mai,1910774,1999-07-11,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.38,GRAD-2026-01,1910774@hcmut.edu.vn
6188,urn:uuid:3fc3cc69-4e6b-4a7a-aa4c-99d7ac971b73,Đỗ Minh Thiên,2410809,2003-06-28,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.19,GRAD-2026-01,2410809@hcmut.edu.vn
6189,urn:uuid:e6637bb0-6225-4b04-89b7-24099b965028,Lý Thành Hương,2410810,2000-11-13,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.56,GRAD-2026-01,2410810@hcmut.edu.vn
6190,urn:uuid:8821b63f-a077-41f8-a3c2-1944c00b5208,Lê Quốc Khánh,2510796,2004-11-25,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.87,GRAD-2026-01,2510796@hcmut.edu.vn
6191,urn:uuid:d17a4eba-7675-4947-8928-3abe615be911,Cao Trung Nghĩa,2310771,2002-04-12,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.40,GRAD-2026-01,2310771@hcmut.edu.vn
6192,urn:uuid:30322688-6102-419b-a21a-e1e963d800b8,Lương Thị Vinh,2410811,2004-02-27,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.51,GRAD-2026-01,2410811@hcmut.edu.vn
6193,urn:uuid:2a4a8951-1428-4652-babf-6c15276d40e1,Lâm Quang Hạnh,1910775,2003-11-11,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.78,GRAD-2026-01,1910775@hcmut.edu.vn
6194,urn:uuid:c1a8c0a6-cabb-4301-82fe-037b2f93fdde,Trương Thiện Châu,2610769,1999-10-18,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.27,GRAD-2026-01,2610769@hcmut.edu.vn
6195,urn:uuid:45b737a0-cc34-4cfa-9435-6291fb52433d,Lâm Phương Hương,2210753,1999-04-28,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.65,GRAD-2026-01,2210753@hcmut.edu.vn
6196,urn:uuid:72c2ad93-1c4d-4c38-b49d-1e6881eef1a2,Võ Hồng Dũng,2510797,2000-11-21,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.83,GRAD-2026-01,2510797@hcmut.edu.vn
6197,urn:uuid:1c923871-471c-4fb5-b448-bf1b9e353df4,Đinh Đức Trang,2010745,1999-12-25,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.38,GRAD-2026-01,2010745@hcmut.edu.vn
6198,urn:uuid:c94331d9-2bd0-4a1f-85ec-52dc2aa4aa37,Mai Hữu Nam,2110777,2002-04-13,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.90,GRAD-2026-01,2110777@hcmut.edu.vn
6199,urn:uuid:56542294-6da1-499d-a3dc-1002908745bf,Đỗ Bảo Ngân,2510798,2002-01-22,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Giỏi,3.35,GRAD-2026-01,2510798@hcmut.edu.vn
6200,urn:uuid:5b464e23-5ee5-4560-bd3b-83028053a2db,Đỗ Quốc Quân,2510799,2004-11-22,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.11,GRAD-2026-01,2510799@hcmut.edu.vn
6201,urn:uuid:5533441f-208f-4b2a-bb34-21cb283d3bd1,Lâm Hữu Vy,2510800,2003-10-25,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Giỏi,3.35,GRAD-2026-01,2510800@hcmut.edu.vn
6202,urn:uuid:26890369-b877-4133-b5cd-4a16817c3786,Lê Ngọc Phát,2310772,2000-11-23,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.57,GRAD-2026-01,2310772@hcmut.edu.vn
6203,urn:uuid:aa51614e-9276-4e14-8e65-1dc438dd36f1,Cao Anh Nhung,2410812,2004-06-07,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.46,GRAD-2026-01,2410812@hcmut.edu.vn
6204,urn:uuid:1e2d6d84-0241-48d4-b187-998a3217f1be,Trần Bảo Linh,2310773,1999-04-01,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.47,GRAD-2026-01,2310773@hcmut.edu.vn
6205,urn:uuid:a588758e-9caf-470b-aa5b-0237b1533daf,Lương Kim Tâm,2510801,1999-07-08,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Giỏi,3.53,GRAD-2026-01,2510801@hcmut.edu.vn
6206,urn:uuid:a978df81-ed21-4e12-8f8a-9f583a2deb80,Hoàng Xuân Long,2410813,2002-11-21,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.03,GRAD-2026-01,2410813@hcmut.edu.vn
6207,urn:uuid:9aca217d-1df1-4463-bde5-96d32101a41c,Mai Hữu Nhung,2310774,2003-11-02,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.20,GRAD-2026-01,2310774@hcmut.edu.vn
6208,urn:uuid:5d9e0224-bbfb-4958-9906-286fd0581a2c,Phạm Kim Trinh,2410814,1999-04-10,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.16,GRAD-2026-01,2410814@hcmut.edu.vn
6209,urn:uuid:920170bf-7f3c-47c1-a12a-96e1ff89cb6e,Đinh Văn Châu,2610770,2002-06-16,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Giỏi,3.36,GRAD-2026-01,2610770@hcmut.edu.vn
6210,urn:uuid:c513e849-2039-4351-ba8a-3b0ab1b1a318,Lý Quang Long,2210754,2000-08-19,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.86,GRAD-2026-01,2210754@hcmut.edu.vn
6211,urn:uuid:d7dadf8c-99bf-4046-8389-60bd8347dbd5,Cao Hoàng Cường,2510802,2002-03-16,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.62,GRAD-2026-01,2510802@hcmut.edu.vn
6212,urn:uuid:825ed0dc-df14-4d2e-991e-1183dec018af,Ngô Kim Sơn,2410815,2000-05-19,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.41,GRAD-2026-01,2410815@hcmut.edu.vn
6213,urn:uuid:994f2f2c-3521-41ab-b3e4-9d485078cbfb,Hồ Trung Hùng,2410816,2001-11-17,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.98,GRAD-2026-01,2410816@hcmut.edu.vn
6214,urn:uuid:365ed763-cb3f-4ef6-82b7-a8bdcf0e892b,Đặng Tuấn Dũng,2410817,2003-02-16,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.84,GRAD-2026-01,2410817@hcmut.edu.vn
6215,urn:uuid:2a5ea18c-006e-487d-bf76-1f637820044c,Hồ Xuân Bình,2510803,2003-01-14,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.79,GRAD-2026-01,2510803@hcmut.edu.vn
6216,urn:uuid:0131e9a8-098c-403b-81ed-8091a2bc4db3,Phan Minh Khoa,2310775,2003-09-26,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Giỏi,3.51,GRAD-2026-01,2310775@hcmut.edu.vn
6217,urn:uuid:86de04b2-d02b-4145-b904-31eca484c657,Lê Thiện Thiên,1910776,2000-02-05,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.85,GRAD-2026-01,1910776@hcmut.edu.vn
6218,urn:uuid:4dea31a3-cb6c-429f-8aa1-a10d7606225b,Mai Đức Tuấn,2010746,2003-04-01,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,3.01,GRAD-2026-01,2010746@hcmut.edu.vn
6219,urn:uuid:c6c0bfac-32a8-4634-ba77-772601afc428,Dương Minh Trọng,2410818,1999-01-08,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.16,GRAD-2026-01,2410818@hcmut.edu.vn
6220,urn:uuid:bdbb2d5a-b194-4594-88b0-007a40c46966,Hoàng Trung Phúc,2410819,2002-06-30,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.08,GRAD-2026-01,2410819@hcmut.edu.vn
6221,urn:uuid:4ee157f8-842e-465e-b303-50094b7f7970,Dương Hoàng Xuân,1910777,2000-04-17,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.35,GRAD-2026-01,1910777@hcmut.edu.vn
6222,urn:uuid:caaa1a24-599a-4626-b3dc-a2a24d8a3286,Bùi Anh Lan,2510804,2003-11-21,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.31,GRAD-2026-01,2510804@hcmut.edu.vn
6223,urn:uuid:3a8ef9fa-f637-4f0c-b54e-4e8a5bc85883,Ngô Tuấn Khoa,2110778,2004-08-27,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Giỏi,3.30,GRAD-2026-01,2110778@hcmut.edu.vn
6224,urn:uuid:98611092-3ac8-482f-99b4-226868d7fcab,Lâm Thanh Phúc,2410820,2001-08-10,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,3.02,GRAD-2026-01,2410820@hcmut.edu.vn
6225,urn:uuid:a1701f02-b4c1-46f2-9272-c3a619cc0d1c,Đinh Quốc Giang,2310776,2004-08-13,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.75,GRAD-2026-01,2310776@hcmut.edu.vn
6226,urn:uuid:d14017c7-ac57-49af-ae03-630da82443a1,Lương Quốc Quân,2410821,2001-10-19,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Khá,2.99,GRAD-2026-01,2410821@hcmut.edu.vn
6227,urn:uuid:b983aca2-b874-4851-8a6e-c7d9155d3fa8,Bùi Hoàng Cường,2110779,1999-09-12,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Giỏi,3.41,GRAD-2026-01,2110779@hcmut.edu.vn
6228,urn:uuid:46cd939a-7a7e-4bb7-a022-82a1bbc8ddd5,Huỳnh Hoàng Thiên,2510805,2002-07-08,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,3.01,GRAD-2026-01,2510805@hcmut.edu.vn
6229,urn:uuid:38249971-fd4e-4879-b997-0742d5068f3f,Lâm Ngọc Trinh,2310777,2001-04-03,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.28,GRAD-2026-01,2310777@hcmut.edu.vn
6230,urn:uuid:4af85c0a-0d51-4264-ba89-f11d515a4d3c,Mai Xuân Sơn,2010747,2001-06-01,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.61,GRAD-2026-01,2010747@hcmut.edu.vn
6231,urn:uuid:c325a211-f096-49a1-aa72-49f45e6f871d,Đinh Văn Tuấn,2010748,2004-09-10,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Giỏi,3.29,GRAD-2026-01,2010748@hcmut.edu.vn
6232,urn:uuid:4b170ad9-f7bb-48b6-923c-003ecb1b3f8a,Phạm Anh Duyên,2010749,2001-06-04,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.17,GRAD-2026-01,2010749@hcmut.edu.vn
6233,urn:uuid:ae169591-076f-49c2-abfd-db9540e24a91,Lương Thiện Hương,2110780,2000-05-16,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.95,GRAD-2026-01,2110780@hcmut.edu.vn
6234,urn:uuid:63e75a93-c9cb-461c-b1ee-ef561cd51382,Lương Văn Tú,2310778,2001-08-11,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.29,GRAD-2026-01,2310778@hcmut.edu.vn
6235,urn:uuid:0b20d423-610c-4527-9977-bf0a1b5bd25f,Ngô Kim Phúc,2110781,2001-07-24,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,3.04,GRAD-2026-01,2110781@hcmut.edu.vn
6236,urn:uuid:bcfcebda-ee9a-4c81-8db9-66f3bd1b49a0,Bùi Trung Duyên,1910778,2004-08-10,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Giỏi,3.28,GRAD-2026-01,1910778@hcmut.edu.vn
6237,urn:uuid:6048eca6-ab1a-4771-a169-8829548f5437,Trần Đức Vinh,2010750,2003-09-21,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Khá,2.92,GRAD-2026-01,2010750@hcmut.edu.vn
6238,urn:uuid:c0b8180e-9d53-4b73-8256-1adaa02123a7,Đỗ Minh Thiên,2310779,2002-09-07,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.81,GRAD-2026-01,2310779@hcmut.edu.vn
6239,urn:uuid:9a3cf451-c33f-4de3-a745-3458d2345d4c,Đinh Thành Tuấn,2310780,2002-09-30,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.06,GRAD-2026-01,2310780@hcmut.edu.vn
6240,urn:uuid:7a1f657e-ff82-4474-a855-fdc4188610b7,Lý Thiện Cường,2610771,2004-08-15,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.87,GRAD-2026-01,2610771@hcmut.edu.vn
6241,urn:uuid:2ff774de-8bfc-4732-8f0f-54477ab194a7,Đỗ Văn Quân,2610772,2000-02-10,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.14,GRAD-2026-01,2610772@hcmut.edu.vn
6242,urn:uuid:7037cc65-75ec-4bc2-8193-d17d42dc8b5d,Đinh Hoàng Hạnh,2110782,2003-01-21,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.51,GRAD-2026-01,2110782@hcmut.edu.vn
6243,urn:uuid:4d5f18b1-034b-49a2-997b-1f61ce2e50a2,Đỗ Tuấn Trọng,2310781,2004-09-14,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.85,GRAD-2026-01,2310781@hcmut.edu.vn
6244,urn:uuid:345b1d18-5b63-42e7-80b4-72e1aa34f588,Bùi Thiện Hùng,2310782,2004-04-10,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.80,GRAD-2026-01,2310782@hcmut.edu.vn
6245,urn:uuid:4e060ba0-3d81-45c0-89f4-ce6625a6f838,Trần Hồng Giang,1910779,2002-12-24,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.11,GRAD-2026-01,1910779@hcmut.edu.vn
6246,urn:uuid:5c32a46c-9abe-4201-a285-d8c02c63f5ef,Lý Phương Vy,1910780,2003-06-09,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,3.06,GRAD-2026-01,1910780@hcmut.edu.vn
6247,urn:uuid:8c66f3c5-c9bf-4557-9267-a5eaa482a41f,Vũ Hữu An,2210755,2003-01-20,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.82,GRAD-2026-01,2210755@hcmut.edu.vn
6248,urn:uuid:5ea6335d-a3ac-4e29-a2fb-bf2c19b01dde,Mai Thanh Thảo,2610773,1999-10-13,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.37,GRAD-2026-01,2610773@hcmut.edu.vn
6249,urn:uuid:29b5ed0c-9b5f-4832-82bf-f672d6e8f393,Huỳnh Hồng Lộc,2010751,2000-02-29,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.05,GRAD-2026-01,2010751@hcmut.edu.vn
6250,urn:uuid:d30d2297-a3fe-40b2-b67f-b3825ad13af4,Lê Tuấn Vy,1910781,2002-10-12,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Giỏi,3.52,GRAD-2026-01,1910781@hcmut.edu.vn
6251,urn:uuid:57e9a268-b77f-40a4-943f-8ca1c67d575d,Lê Kim Tú,1910782,1999-11-15,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Giỏi,3.58,GRAD-2026-01,1910782@hcmut.edu.vn
6252,urn:uuid:d5c61c8f-9150-4a89-8f0f-45bd0fbbe58b,Trương Đức Xuân,2410822,1999-05-11,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.09,GRAD-2026-01,2410822@hcmut.edu.vn
6253,urn:uuid:c3699149-8109-4826-b803-842bad16a487,Nguyễn Quang Châu,2610774,2001-10-30,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.45,GRAD-2026-01,2610774@hcmut.edu.vn
6254,urn:uuid:2511e686-2779-4af9-bc4e-529cd932a641,Tạ Hồng Nhung,2510806,2000-08-29,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.87,GRAD-2026-01,2510806@hcmut.edu.vn
6255,urn:uuid:fe4cd54a-1fe3-4199-aec7-8107f5688e38,Huỳnh Trung Quân,2610775,2002-06-18,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.69,GRAD-2026-01,2610775@hcmut.edu.vn
6256,urn:uuid:69d5cc12-1b4c-449f-be84-7b01e0e46598,Cao Hữu Trinh,1910783,1999-02-20,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,2.53,GRAD-2026-01,1910783@hcmut.edu.vn
6257,urn:uuid:d52fd4ce-e035-47bf-a96e-5b5616456ab2,Võ Đức Cường,2210756,2003-04-01,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Giỏi,3.36,GRAD-2026-01,2210756@hcmut.edu.vn
6258,urn:uuid:a749b322-629f-4089-a2dc-2b9193527894,Huỳnh Bảo Khánh,2610776,2003-02-18,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,3.11,GRAD-2026-01,2610776@hcmut.edu.vn
6259,urn:uuid:34924146-5368-49cc-9384-97eb06fb8f63,Trần Văn Tú,1910784,2004-11-12,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Khá,3.00,GRAD-2026-01,1910784@hcmut.edu.vn
6260,urn:uuid:423659f2-323b-419c-916e-591c6d1c2d23,Lý Thành Phượng,2410823,2002-01-02,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.13,GRAD-2026-01,2410823@hcmut.edu.vn
6261,urn:uuid:d7251b59-8dff-4a3c-9efb-6cc8a9f807c0,Vũ Trung Châu,2510807,2001-12-22,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Khá,2.88,GRAD-2026-01,2510807@hcmut.edu.vn
6262,urn:uuid:d8e5975c-d499-4c54-b936-9c65ec2fd84d,Nguyễn Hồng Ngân,2010752,1999-11-06,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Trung bình,2.47,GRAD-2026-01,2010752@hcmut.edu.vn
6263,urn:uuid:1ad498c2-7bc3-445a-bdd5-3433eb27701f,Bùi Văn Tú,2110783,2002-04-30,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Khá,2.64,GRAD-2026-01,2110783@hcmut.edu.vn
6264,urn:uuid:473e6fad-4e72-47e7-a44c-15c917d96945,Ngô Hoàng Lan,2610777,1999-12-07,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Xuất sắc,3.84,GRAD-2026-01,2610777@hcmut.edu.vn
6265,urn:uuid:75588e4c-867f-4991-b6b1-afe17256b7c9,Huỳnh Hữu Phúc,2210757,2004-02-25,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.24,GRAD-2026-01,2210757@hcmut.edu.vn
6266,urn:uuid:f8e4b46a-cb93-4bc1-9366-1204c1357cda,Dương Thị Minh,2610778,2004-08-24,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.82,GRAD-2026-01,2610778@hcmut.edu.vn
6267,urn:uuid:2cd041ea-b768-42e9-9579-eb7ae444fb83,Trần Tuấn Khoa,2610779,2001-11-29,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.41,GRAD-2026-01,2610779@hcmut.edu.vn
6268,urn:uuid:1b4480e7-e8e7-4dd2-9aa6-99abe632d49d,Đặng Thành Uyên,2310783,2002-11-26,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Khá,2.65,GRAD-2026-01,2310783@hcmut.edu.vn
6269,urn:uuid:2f3e3248-db28-4141-8a78-3d338755539e,Lâm Quang Hà,2210758,2000-02-12,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Khá,2.95,GRAD-2026-01,2210758@hcmut.edu.vn
6270,urn:uuid:cabef7e0-82f2-40e0-acaa-5416317cd02f,Đinh Xuân Trinh,1910785,2003-01-22,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.44,GRAD-2026-01,1910785@hcmut.edu.vn
6271,urn:uuid:26f0d299-3365-4d7e-b38b-616055425101,Tô Văn Trí,2410824,2003-11-20,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.11,GRAD-2026-01,2410824@hcmut.edu.vn
6272,urn:uuid:865975b6-f876-43db-8699-665d77c323ed,Hoàng Hữu Khánh,2410825,2000-02-24,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Giỏi,3.31,GRAD-2026-01,2410825@hcmut.edu.vn
6273,urn:uuid:f54de59a-0e4c-4cd6-b4ab-9ad8f202536a,Tô Quốc Bình,2610780,2003-12-21,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Trung bình,2.35,GRAD-2026-01,2610780@hcmut.edu.vn
6274,urn:uuid:5290d0f0-abe4-4d89-aa90-3cc60e8bff6f,Huỳnh Quang Nhung,2310784,1999-06-01,CHE,Kỹ sư Kỹ thuật Hoá học,BKISC_DEGREE,2026-06-15,Trung bình,2.38,GRAD-2026-01,2310784@hcmut.edu.vn
6275,urn:uuid:8b14c2d8-313a-4d99-8474-55fadaaac588,Lý Quang Thảo,2410826,2003-09-12,IE,Kỹ sư Kỹ thuật Công nghiệp,BKISC_DEGREE,2026-06-15,Trung bình,2.23,GRAD-2026-01,2410826@hcmut.edu.vn
6276,urn:uuid:8e6822f4-606f-4c1d-bbeb-67530273d670,Nguyễn Bảo Bình,1910786,2001-11-30,CSE,Kỹ sư Khoa học Máy tính,BKISC_DEGREE,2026-06-15,Trung bình,2.23,GRAD-2026-01,1910786@hcmut.edu.vn
6277,urn:uuid:0c0d61bf-090c-433c-bc03-4ac03a341630,Bùi Quốc Yến,2610781,1999-10-12,MTR,Kỹ sư Kỹ thuật Vật liệu,BKISC_DEGREE,2026-06-15,Khá,2.55,GRAD-2026-01,2610781@hcmut.edu.vn
6278,urn:uuid:ba2d34ad-c811-4e89-84b6-e341c5a0f389,Đinh Xuân Trọng,2210759,2000-08-02,CE,Kỹ sư Xây dựng,BKISC_DEGREE,2026-06-15,Trung bình,2.12,GRAD-2026-01,2210759@hcmut.edu.vn
6279,urn:uuid:180e3c46-da7a-4e5b-96ee-054d8f0b99d9,Đỗ Quang Quyên,2110784,2002-04-11,ME,Kỹ sư Cơ khí,BKISC_DEGREE,2026-06-15,Trung bình,2.09,GRAD-2026-01,2110784@hcmut.edu.vn
6280,urn:uuid:80836cea-59ef-41b2-afe2-90274483dca6,Đặng Kim Trang,2010753,2003-12-01,EE,Kỹ sư Điện - Điện tử,BKISC_DEGREE,2026-06-15,Giỏi,3.21,GRAD-2026-01,2010753@hcmut.edu.vn
6281,urn:uuid:ee90004a-54b8-493c-a747-8ea99c45f4f8,Vũ Bảo Xuân,2510808,2001-10-05,ENV,Kỹ sư Kỹ thuật Môi trường,BKISC_DEGREE,2026-06-15,Trung bình,2.30,GRAD-2026-01,2510808@hcmut.edu.vn
